情感倾向,评论内容
1,(.?―?)人( ’◇ ’)人(′???`)人(`?3?′)人??`?′?
1,结成的时候，成员都觉得大概只是一个jr的限定组合，三个想着要退出，其中两个还商量了一晚上怎么逃走。出道几年，人气平平，甚至被说占着资源，拉后辈团后腿。04年24小时爱拔说要成为top，估计也遭到了不少热嘲冷讽，但这五个人真的就这样跌跌撞撞来到了第十六年。
1,曾经通过看剧对member的认知顺序是Nino-Sho-Jun，不曾粉上任何一位，入坑是看番组，多事之秋唯一能让愁云惨淡人生中添些大笑的只有五子。脱离人设谈爱豆真是耍流氓，没人能知道，也不应该想知道爱豆真人的详细，花钱花时间买的就是这个人设带给你的欢乐和慰藉。仅此已经足够。
1,如果这世界有奇迹，那不过是努力的代名词吧
1,NHK的制作果然精良。还是分分钟被二宫和也戳中，发现真不是因为饭上他才觉得他什么都很符合我的点，而是每天都在被他刷新认识被他打动。倒是没想到大野智会那样坦白。前期的黑暗低谷从他们的话语中看来已是不敢想象，以后能一路一起走真好。做了纪录片是不算数的，DVD是一定要出的。一定一定要出！
1,纪录片里说：“他们活跃在华美世界之巅。” 但舞台下的观众都不知道，就像夏威夷演唱会第一天Nino忍着腰伤的疼痛依然完成演出那样，他们也曾经背负过太多迷茫和痛楚。幸运的是，五人一直并肩而行，相互信赖和支持。所以才能走过那么多磨难，把挫折都变成闪闪发光、值得炫耀的财富吧。
1,如果这份工作都做不好的话，那还能做好什么呢
1,＂就算缓慢前行，就算绕远路，只要我们5个人不停下脚步，一起前行.......＂你们真心值得站在今天的巅峰，享受万千宠爱。五人才是岚，能饭上阿拉希真是幸运幸福。
1,哭成煞笔，爱拔哭也要背过身去然后再笑着面对fans这一点太戳了QAQ……NHK真大手，真的是一部无比具有真实感的纪录片！
1,不是ARASHI粉纯粹练听力来着。居然听到不少熟悉的旋律。15年咯少年都变小叔。Aloha to everyone~夏威夷的日落烟花洒满星空~最高~
1,この5人一緒によかった！ps五子演唱会致辞的时候 因为翔哥哥那句“为了当初那句话现在仍然努力的义无反顾地不断努力去实现”搞得泪目了。
1,喜欢了山风这么久 早就从当初的一腔热忱走到了细水长流 继续相伴一起走吧 我的阿拉西啊
1,夏威夷出道十五年 当初不过还是五个普通少年 如今站在神坛一样悬空的舞台上已是完完全全的偶像。牺牲掉的恐怕是自由的选择人生使用人生的权利吧。唱Monster之前二宫已经腰伤复发半边身子麻痹，然而从paradox开始他几乎就是舞台焦点。事后知情的才能看出没化妆的脸上脸色发白。二宫先生是我最尊敬的人。
1,这个是比较正常的谈话，Bets吧，跟着VS放松的，简直就是舞驾一家的玩乐煽情映画...十五年了呢。他们的人生绝大多数都是和成员在一起的，家人，朋友，同事，都已经不知道是哪一边的了。
1,好像可以感受到这15年来的重量
1,已经不知道自己是哭还是再笑，20周年，25周年我也会陪着你们傻笑下去
1,和阿拉西有关的视频总是会让人打五星啊。
1,5个人真是性格各异，很真实的纪录片
1,本当にありがとう、出会えて良かった、これからもよろしく。
1,沈黙こそ最高
1,时光，将美好的少年带走，带来更美好的大人们。
1,NHK拍出来画风正经得简直快不认识了呢（喂
1,两宫先生也太动人。
1,除了live真好看以外觉得点比较少
1,因为他们现在是王一般的存在，完全没有意识到他们之前已经在这条路上熬了那么久。
1,已经16周年了。25周年...35周年...接下来的日子也多多指教
1,还是蛮感动的
1,太短啦！
1,好不容易走到的peak，本来想说不不，这哪里是peak，以后会有更高的peak。现在回想起来除了呵呵还是呵呵
1,成粉丝了 以前只喜欢二宫和樱井翔，现在喜欢整个儿团
1,我真的非常，非常，非常在意aiba跑到哪里去了。（。非常，非常在意啊。这样阴差阳错，还是觉得悲观。我啊，真是个烂人呢。【20151127：一切的细节，所有的过程，现在已经完全明白了。谢谢一切。
1,15周年是一次和解。利达看似和解了想不到5年后又重提，真是唏嘘不已。演唱会正片收录了利达流泪，要是把爱拔那段收录就更好了，从在船头说“我们要掀起艺能界的暴风雨”到只能在台下看全团发新专，再到这次名副其实blast in hawaii，和解虽迟但到。Nino复述利达鸡汤我也被感动了，这中间还夹了个SJ的糖让人一本满足。XGG最后说希望20年25年还可以这么傻笑，虽然休团了，但还是希望可以看到25周年时的傻笑！阿拉希永不毕业~小惊喜：旁白是有动由美子，那会儿她还在NHK，现在到日本电视台啦，和xgg播zero新闻耶，奇妙的缘分！
1,前不久偶然在电脑里翻到了自己N久之前写的SK文 看着看着就想起了很多事 突然间一下子就全都释怀了 觉得..自己果然这辈子都不后悔喜欢你们 喜欢SK 能遇见你们 喜欢你们 可真好真好真好啊 谢谢你们 谢谢！！
1,一直在一起！
1,smile again ありがどう。??
1,15周年恭喜了。一定会有20周年，25周年，30周年。。。
1,可以看到每个人在团队中的角色，即使岚这样的天团，也度过了一段漫长的阴郁时光，谢谢你们一直在一起，请继续走下去
1,这份心情是最宝贵的，足够了
1,下载了！
1,嗯 对松本润和樱井翔大概要路人转粉了
1,"2019.11.23
背完单词本想找青空的making看的，不小心又翻出了这个。开启自虐模式，泪流不止。
啊，还是舍不得啊。"
1,这群人的关系是真的很好，大家都各自在努力啊。
1,这五个人在一起真是太美好~彼此都能给予力量，自身长处最大化发挥~啊，竭尽全力做好眼前的事情，其他的一切水到渠成！希望20周年能更进一步?~頑張る
1,真的是要5个人一起 彼此不同又彼此支撑才能这样走过来，喜欢上arashi真的是太好了！每个人都是真爱！
1,任何一个看过的人 都没法不喜欢他们 每个人都爱 最爱润监督！大雨那段太心疼了
1,从头哭到尾。。nino腰伤那里简直心疼死 喜欢上这五只真是太好了
1,不知不觉就落泪
1,15年了！能认识他们，成为他们的饭，真是太好了！
1,大好大好
1,想要给他们打十颗星！
1,。
1,遇到岚真是太好了
1,饭爱豆这种事情，大概以前的我想也没想过吧。从你们身上偷偷获得的力量和勇气，让我觉得再往前走一步也是可以的。沙漠中的绿洲，谢谢。
1,其实岚没什么好听的歌，但是能够一直在荧幕前维持健康开朗的形象。
1,arashi真是不错呢
1,十多年的粉，心理还是很难受的。把takki的瓜扒了一下，推测这并不是偶然，毕竟岚是女儿派的…结果leader一个人背锅也是tm醉了……takki长大了之后实在太可怕了。整个人气质和眼神大变，当年这个骚年是多么美好??之前跟小伙伴说每到假期都会疯刷，是因为明明知道大家里边很多是非纠葛，连木村的组都能散，可那个奇迹一样稳如山的岚却至少看起来始终辣么和谐。然后就这样要解散了。其实世事本应如此啊本应如此。希望这种东西本身都是幻觉。
1,不是饭，但是感觉arashi好厉害啊
1,果然印象最深的还是nino，岚永远给人向上的力量。
1,哦~这个也有嗷~看到爱拔和nino那里简直泪奔起来~亲爱的们，接下来的十五年，三十年，一直和你们一起
1,求你们，打破25魔咒
1,想打十颗星！！！哭成狗了
1,现在都做不好何谈将来呢。
1,这是我喜欢了7年的团，就跟leader最后说的一样，この5人一緒によかった。
1,主线为两日的排练+两日的live con进程，副线逐一介绍凸显了每个人的特点，作为纪录片来说也算安排得蛮妥帖的。
1,看过还是比较感动的。
1,感谢??????
1,"一开始无聊看VS岚娇兰之类的综艺  会有种“这几个相貌平平无奇身高跟我如此接近的男团竟然会是日本人尽皆知的大众爱豆团？”的想法  可有毒的是我竟然就陷进去了…
润包竟有神奇的编导演唱会能力 xgg既是爱豆又是记者 nino早在十年前就跨进了好莱坞 说他们是爱豆真的拔高了爱豆一词"
1,因为dyz想退休所以休团了。
1,"2014-12-14, 我居然连这个也看了，真的变成脑残粉了~"
1,算是我心塞的记录吧...多说不宜...
1,还有两年就要结束了么…唉
1,只是让人遗憾没有早点饭上
1,因为你们，我觉得在黑暗的路也会有光明。因为你们，我懂得人要学会感恩；因为你们，我觉得人做一份工作要学会敬业；因为你们，我知道认认真真做成一件事是特别棒；因为你们，我发现迷茫不可怕时常想自己到底要什么很重要；也因为你们，我终于脚踏实地靠自己一步一步的到了霓虹。arashi，永不说再见
1,一直能带来积极情绪的人果然是最棒的
1,夕陽，暴雨，一幕幕回憶；汗水，淚水，揮灑的點滴。何其幸運，我就在那裡，見證了他們的努力。謝謝你們，阿拉希。
1,"5！
15++"
1,戳
1,hawaii con的纪录片 某人哭好惨 哈哈哈
1,最爱看五子这种SP了
1,补标，明星团体短篇幅纪念性日式纪录片的稳定优秀范例
1,すごい感動してだ
1,超感动的
1,A！r！a！s！h！i！
1,努力的爱豆真的能让人看到梦想啊
1,「大家花钱是为了买一段时间，当这段时间掌握在我手里的时候，就不能因为个人的理由而降低质量」， 最爱也最心疼隐忍的二大大了。最困难的时候是你们五个人给我带来了最多的欢乐，阿里嘎多....
1,"我喜歡過嵐 大概是Step and Go 那些日子
那時候純粹覺得他們滿歡樂
後來知道了他們的辛酸史 nino 腰患 
但不知不覺 他們成為了天團 在不同節目出現
覺得他們破壞了後輩上位既機會 他們家經理人令J家關係分裂
令我一時間討厭 景子 討厭arashi"
1,组合入门介绍短片，NHK的电视纪录短片，短小精悍
1,每次看都会哭
1,不给自己任何借口
1,我也来站个队XD~世界は美しい、悲しみと涙に満ちてさえ。
1,“连眼前的事情都不能努力做好的家伙，还能为了什么而努力呢。”这个年纪还追星真的有点蠢，可是我现在爱着你们。遇到你们真的是太好了。p.s.20年的con，绝对。
1,看完会特别欣赏润 觉得他身体力行做了很多事 能干的弟弟 翔比较会看气氛 把大家融合的好 有leader的感觉 但是小大有他自己的魅力 他当leader确实也很和谐 二宫的腰一定要好好养啊 相叶也是好好照顾自己 岚有了你们才是岚啊 
1,「连眼前的事情都不能努力做好的家伙，还能努力做什么」饭上这样的你们，真好！真好！#1000条看过的电影条目
1,永远的岚！
1,大野智一哭我就跟着哭。我们射手座都是小哭包！
1,nino的腰真是永远的痛 哭哭哭 五人真是少了谁都不行 有时候走远了还是要回头看看 回头的风景真的很美呀 本来不去肖想夏威夷的事情 但现在忽然觉得 【真的是去不成的吗？其实是根本没有为【去夏威夷看演唱会】而做过任何努力吧 15年就这么一次的机会 已经在【未行动先否定】中被浪费掉了 很是后悔
1,所有岚的纪录片都比节目好看多了
1,虐cry
1,到了30代的感慨。
1,不喜欢偶像文化也不喜欢华丽丽的服装，但是我想pick他们全部啊！！！！
1,唱love so sweet时候的夕阳真美
1,走了这么远 还没有忘记自己为什么出发
1,十五年的時間仿佛一眨眼就過去了，不論是哭還是笑，最後大家依然都在。
1,明明说责任、fan爱会瞬间高上大，但是他却说“钱、钱”（这样不表现的努力着-瞬间想到“情热”）仅仅在灯光打不到的时候才表现出伤痛。这是不坦率吗？还是对FANS的体贴呢？
1,那就，希望你们一直在梦里不要醒来吧
1,我永远喜欢我团??????????????
1,日本艺人也是匠人精神当偶像，我服了。。。
1,15年老粉的青春
1,这纪录片怎么能拍得这么感人，还是我早就成了团担脑残粉！第一次发自内心的觉得马子俊是个非常非常非常优秀的男人。二宫腰伤让人心碎。aiba的气胸和他的感恩之心。天底下怎么有那么纯真善良帅气又有才华的人呢，着一定是个梦！
